PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
238,5.36351e+08,536351,-0.929132,-73.8116,58.3419
239,5.3636e+08,536360,-0.930562,-73.8113,58.343
240,5.36368e+08,536368,-0.933929,-73.8113,58.3482
241,5.36376e+08,536376,-0.937112,-73.8108,58.3507
242,5.36385e+08,536385,-0.935925,-73.8112,58.3504
243,5.36393e+08,536393,-0.934756,-73.8118,58.3486
244,5.36401e+08,536401,-0.934868,-73.8118,58.3492
245,5.3641e+08,536410,-0.935314,-73.8122,58.3487
246,5.36418e+08,536418,-0.935928,-73.8127,58.3494
247,5.36426e+08,536426,-0.936283,-73.8133,58.3498
248,5.36435e+08,536435,-0.936168,-73.8133,58.3501
249,5.36443e+08,536443,-0.937033,-73.8141,58.3513
250,5.36451e+08,536451,-0.93764,-73.8147,58.354
251,5.3646e+08,536460,-0.939646,-73.8142,58.3554
252,5.36468e+08,536468,-0.938823,-73.8146,58.3558
253,5.36476e+08,536476,-0.940627,-73.8143,58.357
254,5.36485e+08,536485,-0.940369,-73.8141,58.3571
255,5.36493e+08,536493,-0.938925,-73.8142,58.3557
256,5.36501e+08,536501,-0.938761,-73.8146,58.3564
257,5.3651e+08,536510,-0.937395,-73.815,58.3547
258,5.36518e+08,536518,-0.939741,-73.8156,58.3573
259,5.36526e+08,536526,-0.941239,-73.8155,58.359
260,5.36535e+08,536535,-0.941147,-73.8153,58.3601
261,5.36543e+08,536543,-0.940386,-73.8149,58.3594
262,5.36551e+08,536551,-0.94405,-73.8153,58.3634
263,5.3656e+08,536560,-0.943753,-73.8152,58.3636
264,5.36568e+08,536568,-0.940611,-73.815,58.3619
265,5.36576e+08,536576,-0.941919,-73.8152,58.3631
266,5.36585e+08,536585,-0.940428,-73.8159,58.3628
267,5.36593e+08,536593,-0.941696,-73.816,58.3638
268,5.36601e+08,536601,-0.941682,-73.8156,58.3654
269,5.3661e+08,536610,-0.939324,-73.8151,58.3627
270,5.36618e+08,536618,-0.942262,-73.8161,58.3664
271,5.36626e+08,536626,-0.944232,-73.8161,58.3681
272,5.36635e+08,536635,-0.944067,-73.816,58.369
273,5.36643e+08,536643,-0.946601,-73.8158,58.3711
274,5.36651e+08,536651,-0.947149,-73.8165,58.3723
275,5.3666e+08,536660,-0.947316,-73.8169,58.3727
276,5.36668e+08,536668,-0.947043,-73.8175,58.374
277,5.36676e+08,536676,-0.945743,-73.8164,58.3721
278,5.36685e+08,536685,-0.947806,-73.8165,58.3747
279,5.36693e+08,536693,-0.946281,-73.8169,58.3724
280,5.36701e+08,536701,-0.94531,-73.8176,58.3711
281,5.3671e+08,536710,-0.945619,-73.8186,58.3707
282,5.36718e+08,536718,-0.948902,-73.8185,58.3743
283,5.36726e+08,536726,-0.950394,-73.8193,58.3764
284,5.36735e+08,536735,-0.952301,-73.8197,58.3789
285,5.36743e+08,536743,-0.951998,-73.8199,58.3791
286,5.36751e+08,536751,-0.954031,-73.8203,58.382
287,5.3676e+08,536760,-0.952535,-73.8204,58.3807
288,5.36768e+08,536768,-0.953923,-73.8206,58.3831
289,5.36776e+08,536776,-0.955095,-73.8204,58.3841
290,5.36785e+08,536785,-0.958157,-73.821,58.3879
