PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
234,5.43509e+08,543509,3.70408,-71.8566,72.0474
235,5.43517e+08,543517,3.71956,-71.8587,72.03
236,5.43526e+08,543526,3.73371,-71.8603,72.0137
237,5.43534e+08,543534,1.10461,-71.5559,74.79
238,5.43542e+08,543542,1.10424,-71.5559,74.7922
239,5.43551e+08,543551,1.10282,-71.556,74.793
240,5.43559e+08,543559,1.1055,-71.5562,74.7949
241,5.43567e+08,543567,1.10528,-71.5564,74.7955
242,5.43576e+08,543576,1.10374,-71.5563,74.7968
243,5.43584e+08,543584,1.10554,-71.5568,74.7955
244,5.43592e+08,543592,1.10336,-71.5564,74.798
245,5.43601e+08,543601,1.10244,-71.5563,74.7985
246,5.43609e+08,543609,1.09977,-71.5559,74.8033
247,5.43617e+08,543617,1.10073,-71.5571,74.8027
248,5.43626e+08,543626,1.10342,-71.5567,74.8039
249,5.43634e+08,543634,1.10294,-71.5577,74.8039
250,5.43642e+08,543642,1.10162,-71.5581,74.8114
251,5.43651e+08,543651,1.0988,-71.5581,74.8138
252,5.43659e+08,543659,1.09735,-71.5578,74.8213
253,5.43667e+08,543667,1.09915,-71.5589,74.8189
254,5.43676e+08,543676,1.09886,-71.5591,74.82
255,5.43684e+08,543684,1.09917,-71.5588,74.8198
256,5.43692e+08,543692,1.0983,-71.5594,74.8208
257,5.43701e+08,543701,1.10058,-71.5598,74.8186
258,5.43709e+08,543709,1.10138,-71.5595,74.8204
259,5.43717e+08,543717,1.10083,-71.5593,74.8201
260,5.43726e+08,543726,1.09947,-71.5589,74.8251
261,5.43734e+08,543734,1.10103,-71.5585,74.8231
262,5.43742e+08,543742,1.10125,-71.5583,74.8268
263,5.43751e+08,543751,1.1043,-71.5582,74.8235
264,5.43759e+08,543759,1.10424,-71.5578,74.8261
265,5.43767e+08,543767,1.10431,-71.5576,74.826
266,5.43776e+08,543776,1.10649,-71.5577,74.8257
267,5.43784e+08,543784,1.10466,-71.5574,74.8268
268,5.43792e+08,543792,1.10424,-71.5578,74.8256
269,5.43801e+08,543801,1.10514,-71.5575,74.8242
270,5.43809e+08,543809,1.10146,-71.5567,74.8291
271,5.43817e+08,543817,1.10201,-71.5564,74.8288
272,5.43826e+08,543826,1.10172,-71.5564,74.8258
273,5.43834e+08,543834,1.10167,-71.5562,74.8263
274,5.43842e+08,543842,1.10286,-71.5561,74.8273
275,5.43851e+08,543851,1.10246,-71.557,74.8275
276,5.43859e+08,543859,1.10341,-71.5565,74.8295
277,5.43867e+08,543867,1.10444,-71.5569,74.8287
278,5.43876e+08,543876,1.10214,-71.5564,74.8327
279,5.43884e+08,543884,1.10065,-71.556,74.8335
280,5.43892e+08,543892,1.10056,-71.5564,74.8342
281,5.43901e+08,543901,1.10097,-71.5561,74.8335
282,5.43909e+08,543909,1.10123,-71.5563,74.8302
283,5.43917e+08,543917,1.10072,-71.5573,74.8309
284,5.43926e+08,543926,1.10052,-71.5573,74.8331
285,5.43934e+08,543934,1.10062,-71.5571,74.8329
286,5.43942e+08,543942,1.09889,-71.5571,74.8404
287,5.43951e+08,543951,1.09886,-71.5574,74.8412
288,5.43959e+08,543959,1.09754,-71.5577,74.8448
289,5.43967e+08,543967,1.09747,-71.5585,74.8446
290,5.43976e+08,543976,1.09396,-71.5584,74.8475
291,5.43984e+08,543984,1.09303,-71.5596,74.8491
292,5.43992e+08,543992,1.09362,-71.5606,74.8485
293,5.44001e+08,544001,1.09199,-71.5609,74.8502
294,5.44009e+08,544009,1.09086,-71.5603,74.8543
295,5.44017e+08,544017,1.09118,-71.5603,74.8536
296,5.44026e+08,544026,1.09219,-71.5606,74.8555
297,5.44034e+08,544034,1.09222,-71.5609,74.8558
298,5.44042e+08,544042,1.09159,-71.5611,74.8571
299,5.44051e+08,544051,1.09282,-71.5618,74.8554
300,5.44059e+08,544059,1.09379,-71.5614,74.8554
301,5.44067e+08,544067,1.09577,-71.5612,74.8531
302,5.44076e+08,544076,1.0926,-71.5615,74.8548
303,5.44084e+08,544084,1.09109,-71.5621,74.8558
304,5.44092e+08,544092,1.08971,-71.5628,74.8563
305,5.44101e+08,544101,1.0898,-71.5624,74.8559
306,5.44109e+08,544109,1.09129,-71.5622,74.8556
307,5.44117e+08,544117,1.09127,-71.5619,74.8557
308,5.44126e+08,544126,1.09174,-71.5617,74.8578
309,5.44134e+08,544134,1.09187,-71.5606,74.8577
310,5.44142e+08,544142,1.09287,-71.5602,74.8598
311,5.44151e+08,544151,1.0934,-71.5605,74.858
312,5.44159e+08,544159,1.09103,-71.5602,74.8608
313,5.44167e+08,544167,1.09162,-71.56,74.8605
314,5.44176e+08,544176,1.0934,-71.5604,74.8594
315,5.44184e+08,544184,1.09165,-71.5607,74.8607
316,5.44192e+08,544192,1.09188,-71.5614,74.8597
317,5.44201e+08,544201,1.09156,-71.5611,74.861
318,5.44209e+08,544209,1.09296,-71.5622,74.8606
319,5.44217e+08,544217,1.09234,-71.5622,74.861
320,5.44226e+08,544226,1.09345,-71.5617,74.8623
321,5.44234e+08,544234,1.09477,-71.5622,74.8617
322,5.44242e+08,544242,1.09558,-71.5627,74.8622
323,5.44251e+08,544251,1.09676,-71.5625,74.8608
324,5.44259e+08,544259,1.09557,-71.5622,74.8609
325,5.44267e+08,544267,1.09609,-71.5616,74.8608
326,5.44276e+08,544276,1.09436,-71.5622,74.8626
327,5.44284e+08,544284,1.09405,-71.5623,74.8629
328,5.44292e+08,544292,1.09373,-71.5623,74.8628
329,5.44301e+08,544301,1.09585,-71.5619,74.8606
330,5.44309e+08,544309,1.09715,-71.563,74.8596
331,5.44317e+08,544317,1.09756,-71.5634,74.8595
332,5.44326e+08,544326,1.09525,-71.5639,74.8624
333,5.44334e+08,544334,1.09669,-71.5635,74.8611
334,5.44342e+08,544342,1.09737,-71.5631,74.8608
335,5.44351e+08,544351,1.09745,-71.5631,74.8608
336,5.44359e+08,544359,1.0951,-71.564,74.8635
337,5.44367e+08,544367,1.09723,-71.5638,74.8605
338,5.44376e+08,544376,1.09816,-71.5627,74.859
339,5.44384e+08,544384,1.09782,-71.5626,74.8587
340,5.44392e+08,544392,1.09617,-71.5622,74.8609
341,5.44401e+08,544401,1.09627,-71.5623,74.8602
342,5.44409e+08,544409,1.09755,-71.5623,74.8623
343,5.44417e+08,544417,1.09697,-71.562,74.8621
344,5.44426e+08,544426,1.09637,-71.5619,74.8617
345,5.44434e+08,544434,1.09558,-71.5614,74.8626
346,5.44442e+08,544442,1.0954,-71.562,74.8645
347,5.44451e+08,544451,1.09503,-71.5624,74.865
348,5.44459e+08,544459,1.09495,-71.5618,74.8654
349,5.44467e+08,544467,1.09664,-71.5613,74.864
350,5.44476e+08,544476,1.09768,-71.5615,74.8626
351,5.44484e+08,544484,1.09732,-71.5625,74.8631
352,5.44492e+08,544492,1.09608,-71.5624,74.8644
353,5.44501e+08,544501,1.0943,-71.5628,74.8667
354,5.44509e+08,544509,1.09438,-71.563,74.867
355,5.44517e+08,544517,1.09506,-71.5644,74.8671
356,5.44526e+08,544526,1.09762,-71.5638,74.8668
357,5.44534e+08,544534,1.09813,-71.564,74.8652
358,5.44542e+08,544542,1.09869,-71.5642,74.8652
359,5.44551e+08,544551,1.09885,-71.5641,74.8648
360,5.44559e+08,544559,1.09993,-71.5642,74.864
361,5.44567e+08,544567,1.09974,-71.5645,74.8646
362,5.44576e+08,544576,1.09914,-71.565,74.8647
363,5.44584e+08,544584,1.09828,-71.5658,74.8653
364,5.44592e+08,544592,1.10039,-71.5652,74.8638
365,5.44601e+08,544601,1.09854,-71.5658,74.8659
366,5.44609e+08,544609,1.09781,-71.5657,74.8669
367,5.44617e+08,544617,1.09924,-71.5663,74.8661
368,5.44626e+08,544626,1.09957,-71.5668,74.8685
369,5.44634e+08,544634,1.10017,-71.5668,74.8678
370,5.44642e+08,544642,1.0991,-71.5667,74.8705
371,5.44651e+08,544651,1.09922,-71.567,74.8697
372,5.44659e+08,544659,1.09824,-71.5672,74.8717
373,5.44667e+08,544667,1.09889,-71.5673,74.8715
374,5.44676e+08,544676,1.09679,-71.5679,74.874
375,5.44684e+08,544684,1.09581,-71.5682,74.8746
376,5.44692e+08,544692,1.09827,-71.5678,74.8719
377,5.44701e+08,544701,1.09907,-71.5679,74.8705
378,5.44709e+08,544709,1.09762,-71.5679,74.8729
379,5.44717e+08,544717,1.09539,-71.5687,74.8748
380,5.44726e+08,544726,1.09472,-71.5688,74.8757
381,5.44734e+08,544734,1.09543,-71.5681,74.8749
382,5.44742e+08,544742,1.09599,-71.5683,74.8761
383,5.44751e+08,544751,1.0965,-71.569,74.8749
384,5.44759e+08,544759,1.09587,-71.5688,74.8774
385,5.44767e+08,544767,1.09541,-71.5682,74.8778
386,5.44776e+08,544776,1.09423,-71.5677,74.8786
387,5.44784e+08,544784,1.09142,-71.5678,74.8809
388,5.44792e+08,544792,1.09331,-71.5681,74.8754
389,5.44801e+08,544801,1.09354,-71.5671,74.8757
390,5.44809e+08,544809,1.09419,-71.5668,74.8753
391,5.44817e+08,544817,1.09437,-71.5664,74.8756
392,5.44826e+08,544826,1.09212,-71.5661,74.878
393,5.44834e+08,544834,1.09289,-71.5652,74.8768
394,5.44842e+08,544842,1.09319,-71.5653,74.8789
395,5.44851e+08,544851,1.09256,-71.5654,74.8798
396,5.44859e+08,544859,1.09362,-71.5663,74.88
397,5.44867e+08,544867,1.0956,-71.5668,74.8779
398,5.44876e+08,544876,1.09652,-71.5664,74.8769
399,5.44884e+08,544884,1.0961,-71.5674,74.8778
400,5.44892e+08,544892,1.09654,-71.5673,74.8767
401,5.44901e+08,544901,1.09752,-71.5684,74.8756
402,5.44909e+08,544909,1.09789,-71.5684,74.877
403,5.44917e+08,544917,1.0995,-71.5692,74.8755
404,5.44926e+08,544926,1.09939,-71.569,74.8772
405,5.44934e+08,544934,1.09787,-71.5697,74.8786
406,5.44942e+08,544942,1.09753,-71.5704,74.881
407,5.44951e+08,544951,1.09955,-71.5709,74.8789
408,5.44959e+08,544959,1.10143,-71.571,74.8762
409,5.44967e+08,544967,1.09965,-71.5707,74.8766
410,5.44976e+08,544976,1.09978,-71.5707,74.876
411,5.44984e+08,544984,1.10079,-71.5711,74.8748
412,5.44992e+08,544992,1.09872,-71.5707,74.8767
413,5.45001e+08,545001,1.09999,-71.5701,74.8759
414,5.45009e+08,545009,1.0994,-71.5693,74.8766
415,5.45017e+08,545017,1.09996,-71.5695,74.8763
416,5.45026e+08,545026,1.10077,-71.5702,74.8762
417,5.45034e+08,545034,1.10045,-71.5697,74.8766
418,5.45042e+08,545042,1.10151,-71.5692,74.8762
419,5.45051e+08,545051,1.1028,-71.5694,74.8749
420,5.45059e+08,545059,1.10377,-71.5696,74.8742
421,5.45067e+08,545067,1.1032,-71.5695,74.8745
422,5.45076e+08,545076,1.10303,-71.5691,74.8734
423,5.45084e+08,545084,1.10344,-71.5695,74.8732
424,5.45092e+08,545092,1.10508,-71.569,74.8717
425,5.45101e+08,545101,1.10338,-71.569,74.8741
