timestamp_ms,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
205,-1.83717e-37,-0.0697545,0.028175,9.68813,0.51719,-0.221896,5.86401,3.9231,-0.529785
206,-1.83811e-37,-0.0737389,0.0192127,9.63516,0.470649,-0.307089,6.65698,3.91846,-0.526123
207,-1.83904e-37,-0.0783308,0.031308,9.66988,0.372444,-0.242849,-2.30786,3.91406,-0.534424
208,-1.83997e-37,-0.0908626,0.0228533,9.67378,0.451284,-0.168081,4.88574,3.90918,-0.528564
209,-1.84091e-37,-0.0667289,0.0287759,9.67715,0.519598,-0.333677,-5.61621,3.91675,-0.528564
210,-1.84184e-37,-0.0663426,0.0312365,9.66795,0.456202,-0.215364,1.15356,3.91479,-0.528076
211,-1.84278e-37,-0.071521,0.0319445,9.66801,0.490577,-0.261265,-3.78369,3.91895,-0.526123
212,-1.84371e-37,-0.0766427,0.0236401,9.67733,0.518163,-0.281321,4.56421,3.91455,-0.531006
213,-1.84465e-37,-0.0599122,0.024055,9.66435,0.536477,-0.241978,-2.73022,3.91602,-0.526855
214,-1.84558e-37,-0.083452,0.021344,9.65914,0.598156,-0.262495,-3.17578,3.90381,-0.528564
215,-1.84651e-37,-0.0718649,0.0205288,9.68468,0.497211,-0.32151,5.69897,3.92871,-0.531494
216,-1.84745e-37,-0.0771506,0.0336899,9.64798,0.508558,-0.212521,-5.45166,3.91113,-0.526123
217,-1.84838e-37,-0.0836668,0.0567578,9.67342,0.478256,-0.291464,-3.16943,3.8999,-0.534912
218,-1.84932e-37,-0.0889241,0.0518724,9.66256,0.435967,-0.241978,2.85815,3.90332,-0.522217
219,-1.85025e-37,-0.0981656,0.0376311,9.6372,0.422263,-0.36636,-1.56396,3.90674,-0.533691
220,-1.85118e-37,-0.0955044,0.036751,9.66833,0.409943,-0.305142,3.66797,3.91772,-0.528564
221,-1.85212e-37,-0.040621,0.0144845,9.64604,0.429256,-0.291003,2.73706,3.90747,-0.529785
222,-1.85305e-37,-0.0709061,0.00687388,9.69592,0.38999,-0.179889,-3.72461,3.88306,-0.531982
223,-1.85399e-37,-0.0730949,0.0194271,9.62621,0.518035,-0.0449786,5.76367,3.91968,-0.527344
224,-1.85492e-37,-0.0798616,0.0226032,9.67021,0.306974,-0.519508,3.82983,3.91406,-0.532715
225,-1.85586e-37,-0.10589,0.0385967,9.71976,0.501002,-0.0977695,4.6731,3.91113,-0.524414
226,-1.85679e-37,-0.0738534,0.0413651,9.61866,0.380948,-0.205042,4.45679,3.91602,-0.531982
227,-1.85772e-37,-0.092837,0.0430961,9.69761,0.433969,-0.431344,4.92285,3.92065,-0.528564
228,-1.85866e-37,-0.0870859,0.0450844,9.66457,0.383996,-0.192235,0.740479,3.90991,-0.526855
229,-1.85959e-37,-0.105118,0.0530598,9.65735,0.407612,-0.419945,1.09961,3.91602,-0.530273
230,-1.86053e-37,-0.0751764,0.0262509,9.69034,0.469368,-0.259395,5.49951,3.9209,-0.526855
