PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
270,5.43794e+08,543794,-0.606367,0.224246,-60.2544
271,5.43803e+08,543803,-0.60662,0.223942,-60.26
272,5.43811e+08,543811,-0.606816,0.223228,-60.26
273,5.43819e+08,543819,-0.607169,0.222366,-60.2654
274,5.43828e+08,543828,-0.607202,0.222558,-60.2655
275,5.43836e+08,543836,-0.60755,0.222947,-60.2694
276,5.43844e+08,543844,-0.607724,0.223241,-60.2698
277,5.43853e+08,543853,-0.608116,0.222428,-60.2739
278,5.43861e+08,543861,-0.608203,0.223256,-60.2735
279,5.43869e+08,543869,-0.608233,0.223018,-60.278
280,5.43878e+08,543878,-0.607529,0.222535,-60.2772
281,5.43886e+08,543886,-0.608267,0.222973,-60.2812
282,5.43894e+08,543894,-0.608763,0.223442,-60.2803
283,5.43903e+08,543903,-0.608851,0.223656,-60.283
284,5.43911e+08,543911,-0.608678,0.22286,-60.2827
285,5.43919e+08,543919,-0.609871,0.222709,-60.2865
286,5.43928e+08,543928,-0.610444,0.222755,-60.286
287,5.43936e+08,543936,-0.610775,0.222448,-60.2894
288,5.43944e+08,543944,-0.611304,0.221721,-60.2889
289,5.43953e+08,543953,-0.610831,0.221041,-60.2921
290,5.43961e+08,543961,-0.611069,0.22101,-60.2918
291,5.43969e+08,543969,-0.610642,0.2217,-60.2934
292,5.43978e+08,543978,-0.610735,0.222626,-60.2931
293,5.43986e+08,543986,-0.610409,0.222787,-60.2957
294,5.43994e+08,543994,-0.610562,0.222394,-60.2959
295,5.44003e+08,544003,-0.610632,0.222438,-60.2983
296,5.44011e+08,544011,-0.610707,0.222483,-60.2982
297,5.44019e+08,544019,-0.610525,0.221937,-60.3001
298,5.44028e+08,544028,-0.610526,0.222729,-60.2998
299,5.44036e+08,544036,-0.610421,0.223187,-60.3024
300,5.44044e+08,544044,-0.610309,0.224043,-60.3025
301,5.44053e+08,544053,-0.610013,0.223671,-60.3045
302,5.44061e+08,544061,-0.610409,0.223578,-60.3045
303,5.44069e+08,544069,-0.610969,0.22373,-60.3065
304,5.44078e+08,544078,-0.610343,0.223658,-60.3058
