PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
1363,5.4566e+08,545660,-0.307759,1.09229,35.1865
1364,5.45668e+08,545668,-0.30744,1.09215,35.1872
1365,5.45677e+08,545677,-0.307662,1.09228,35.1875
1366,5.45685e+08,545685,-0.307624,1.09278,35.1874
1367,5.45693e+08,545693,-0.307438,1.09249,35.188
1368,5.45702e+08,545702,-0.306929,1.09129,35.1885
1369,5.4571e+08,545710,-0.307332,1.08981,35.1883
1370,5.45718e+08,545718,-0.307329,1.09071,35.1881
1371,5.45727e+08,545727,-0.307329,1.0907,35.1882
1372,5.45735e+08,545735,-0.306603,1.09031,35.1879
1373,5.45743e+08,545743,-0.306795,1.09002,35.1877
1374,5.45752e+08,545752,-0.307715,1.08973,35.1874
1375,5.4576e+08,545760,-0.308138,1.08972,35.1864
1376,5.45768e+08,545768,-0.307791,1.09037,35.1868
1377,5.45777e+08,545777,-0.308582,1.09044,35.1871
1378,5.45785e+08,545785,-0.308963,1.08935,35.1876
1379,5.45793e+08,545793,-0.309494,1.08877,35.1876
1380,5.45802e+08,545802,-0.308946,1.08896,35.1874
1381,5.4581e+08,545810,-0.309161,1.08882,35.1873
1382,5.45818e+08,545818,-0.309628,1.08827,35.1871
1383,5.45827e+08,545827,-0.309676,1.0882,35.1863
1384,5.45835e+08,545835,-0.309654,1.08855,35.186
1385,5.45843e+08,545843,-0.309416,1.08868,35.186
1386,5.45852e+08,545852,-0.310238,1.08877,35.1874
1387,5.4586e+08,545860,-0.310413,1.08845,35.1882
1388,5.45868e+08,545868,-0.310803,1.0889,35.1879
1389,5.45877e+08,545877,-0.310363,1.08884,35.1876
1390,5.45885e+08,545885,-0.310534,1.08752,35.1873
1391,5.45893e+08,545893,-0.31035,1.08736,35.1868
1392,5.45902e+08,545902,-0.310023,1.08679,35.187
1393,5.4591e+08,545910,-0.309398,1.08712,35.1857
1394,5.45918e+08,545918,-0.30855,1.08717,35.185
1395,5.45927e+08,545927,-0.307865,1.08751,35.1839
1396,5.45935e+08,545935,-0.307613,1.08738,35.1839
1397,5.45943e+08,545943,-0.307253,1.08774,35.1842
1398,5.45952e+08,545952,-0.307223,1.0881,35.1841
1399,5.4596e+08,545960,-0.307215,1.08857,35.1841
1400,5.45968e+08,545968,-0.306363,1.08853,35.1843
1401,5.45976e+08,545976,-0.305866,1.08887,35.1844
1402,5.45985e+08,545985,-0.30562,1.0888,35.1846
1403,5.45993e+08,545993,-0.305558,1.08953,35.1842
1404,5.46001e+08,546001,-0.306226,1.08818,35.1841
1405,5.4601e+08,546010,-0.307016,1.08739,35.1842
1406,5.46018e+08,546018,-0.306686,1.08819,35.1847
1407,5.46026e+08,546026,-0.306704,1.08853,35.1848
1408,5.46035e+08,546035,-0.307118,1.0888,35.1846
1409,5.46043e+08,546043,-0.307651,1.08853,35.1844
1410,5.46051e+08,546051,-0.307406,1.0892,35.1841
1411,5.4606e+08,546060,-0.307432,1.0893,35.1844
1412,5.46068e+08,546068,-0.307422,1.08906,35.1841
1413,5.46076e+08,546076,-0.307089,1.0889,35.184
1414,5.46085e+08,546085,-0.307412,1.08904,35.1841
1415,5.46093e+08,546093,-0.3072,1.08832,35.1834
1416,5.46101e+08,546101,-0.307707,1.08828,35.1835
1417,5.4611e+08,546110,-0.30723,1.08929,35.1827
1418,5.46118e+08,546118,-0.307623,1.09006,35.1821
1419,5.46126e+08,546126,-0.307842,1.09007,35.1815
1420,5.46135e+08,546135,-0.307807,1.09,35.1811
1421,5.46143e+08,546143,-0.307987,1.09028,35.1805
1422,5.46151e+08,546151,-0.30757,1.08975,35.1795
1423,5.4616e+08,546160,-0.307814,1.08957,35.1781
1424,5.46168e+08,546168,-0.307552,1.09066,35.1781
1425,5.46176e+08,546176,-0.307531,1.09097,35.1783
1426,5.46185e+08,546185,-0.307958,1.0906,35.1789
1427,5.46193e+08,546193,-0.307182,1.09045,35.179
1428,5.46201e+08,546201,-0.307006,1.09024,35.1785
1429,5.4621e+08,546210,-0.307438,1.08936,35.1772
1430,5.46218e+08,546218,-0.308272,1.08918,35.1773
1431,5.46226e+08,546226,-0.308069,1.09013,35.1772
1432,5.46235e+08,546235,-0.308385,1.0903,35.1774
1433,5.46243e+08,546243,-0.308904,1.09024,35.1769
1434,5.46251e+08,546251,-0.309127,1.09048,35.1764
1435,5.4626e+08,546260,-0.309254,1.09046,35.1767
1436,5.46268e+08,546268,-0.309775,1.09069,35.1755
1437,5.46276e+08,546276,-0.310202,1.08954,35.1753
1438,5.46285e+08,546285,-0.310147,1.08985,35.1751
1439,5.46293e+08,546293,-0.299877,1.11188,35.181
1440,5.46301e+08,546301,-0.300898,1.1119,35.1803
1441,5.4631e+08,546310,-0.300727,1.11241,35.18
1442,5.46318e+08,546318,-0.30034,1.11191,35.181
1443,5.46326e+08,546326,-0.299956,1.11149,35.1809
1444,5.46335e+08,546335,-0.300179,1.1113,35.1818
1445,5.46343e+08,546343,-0.300355,1.11129,35.1814
1446,5.46351e+08,546351,-0.300822,1.11148,35.1816
1447,5.4636e+08,546360,-0.300805,1.11283,35.1816
1448,5.46368e+08,546368,-0.300829,1.11281,35.1823
1449,5.46376e+08,546376,-0.301358,1.11311,35.1822
1450,5.46385e+08,546385,-0.301455,1.11293,35.182
1451,5.46393e+08,546393,-0.30139,1.11266,35.1825
1452,5.46401e+08,546401,-0.30094,1.1125,35.1828
1453,5.4641e+08,546410,-0.301203,1.11241,35.183
1454,5.46418e+08,546418,-0.301039,1.11265,35.183
1455,5.46426e+08,546426,-0.301183,1.11301,35.1828
1456,5.46435e+08,546435,-0.300772,1.11352,35.1835
1457,5.46443e+08,546443,-0.300003,1.11396,35.1841
1458,5.46451e+08,546451,-0.299586,1.11332,35.1851
1459,5.4646e+08,546460,-0.299667,1.11214,35.1865
1460,5.46468e+08,546468,-0.299443,1.11252,35.1868
1461,5.46476e+08,546476,-0.298866,1.11214,35.1882
1462,5.46485e+08,546485,-0.298576,1.11228,35.1878
1463,5.46493e+08,546493,-0.298463,1.11177,35.1878
1464,5.46501e+08,546501,-0.297957,1.11213,35.1881
1465,5.4651e+08,546510,-0.298129,1.11219,35.188
1466,5.46518e+08,546518,-0.297676,1.11244,35.1883
1467,5.46526e+08,546526,-0.298296,1.11216,35.1877
1468,5.46535e+08,546535,-0.297942,1.11216,35.1874
1469,5.46543e+08,546543,-0.298135,1.11183,35.1878
1470,5.46551e+08,546551,-0.298521,1.11208,35.1877
1471,5.4656e+08,546560,-0.297903,1.11236,35.1887
1472,5.46568e+08,546568,-0.29783,1.11203,35.1888
1473,5.46576e+08,546576,-0.297953,1.11236,35.1883
1474,5.46585e+08,546585,-0.297636,1.11212,35.1887
1475,5.46593e+08,546593,-0.297055,1.11145,35.1888
1476,5.46601e+08,546601,-0.297194,1.11174,35.1888
1477,5.4661e+08,546610,-0.296059,1.11155,35.1874
1478,5.46618e+08,546618,-0.296535,1.11052,35.1875
1479,5.46626e+08,546626,-0.297502,1.10983,35.1875
1480,5.46635e+08,546635,-0.297538,1.11016,35.1881
1481,5.46643e+08,546643,-0.297399,1.11024,35.1883
1482,5.46651e+08,546651,-0.297419,1.11048,35.1879
1483,5.4666e+08,546660,-0.297387,1.1102,35.1885
1484,5.46668e+08,546668,-0.297959,1.10931,35.1892
1485,5.46676e+08,546676,-0.297318,1.10924,35.1896
1486,5.46685e+08,546685,-0.297055,1.1084,35.189
1487,5.46693e+08,546693,-0.296847,1.10825,35.1889
1488,5.46701e+08,546701,-0.296754,1.10868,35.189
1489,5.4671e+08,546710,-0.295966,1.10824,35.1897
1490,5.46718e+08,546718,-0.296319,1.10709,35.1899
1491,5.46726e+08,546726,-0.296426,1.10604,35.1902
1492,5.46735e+08,546735,-0.296925,1.10587,35.1902
1493,5.46743e+08,546743,-0.29662,1.10659,35.19
