PacketCounter,SampleTimeFine,timestamp_ms,roll_deg,pitch_deg,yaw_deg
291,5.41916e+08,541916,1.60178,-72.2279,61.8816
292,5.41925e+08,541925,1.60148,-72.2284,61.8825
293,5.41933e+08,541933,1.60172,-72.2283,61.8802
294,5.41941e+08,541941,1.6011,-72.2278,61.8813
295,5.4195e+08,541950,1.60312,-72.2281,61.8771
296,5.41958e+08,541958,1.60345,-72.2284,61.8763
297,5.41966e+08,541966,1.60142,-72.2291,61.8768
298,5.41975e+08,541975,1.60088,-72.229,61.878
299,5.41983e+08,541983,1.59993,-72.2292,61.878
300,5.41991e+08,541991,1.6027,-72.2297,61.8757
301,5.42e+08,542000,1.60578,-72.2302,61.872
302,5.42008e+08,542008,1.60524,-72.2298,61.8719
303,5.42016e+08,542016,1.604,-72.2298,61.8714
304,5.42025e+08,542025,1.60181,-72.2297,61.8738
305,5.42033e+08,542033,1.60131,-72.2302,61.8723
306,5.42041e+08,542041,1.5991,-72.2297,61.8743
307,5.4205e+08,542050,1.59819,-72.2292,61.8746
308,5.42058e+08,542058,1.60108,-72.2298,61.8714
309,5.42066e+08,542066,1.59686,-72.2304,61.8744
310,5.42075e+08,542075,1.59593,-72.2301,61.8761
311,5.42083e+08,542083,1.59711,-72.2304,61.8751
312,5.42091e+08,542091,1.59763,-72.2309,61.8744
313,5.421e+08,542100,1.59957,-72.2309,61.8713
314,5.42108e+08,542108,1.60018,-72.2316,61.8707
315,5.42116e+08,542116,1.59899,-72.2317,61.8708
316,5.42125e+08,542125,1.59793,-72.2313,61.8724
317,5.42133e+08,542133,1.59929,-72.2319,61.8697
318,5.42141e+08,542141,1.60036,-72.2317,61.8689
319,5.4215e+08,542150,1.59867,-72.2317,61.8695
320,5.42158e+08,542158,1.60101,-72.2313,61.8678
321,5.42166e+08,542166,1.59884,-72.2316,61.8682
322,5.42175e+08,542175,1.59992,-72.2328,61.8677
323,5.42183e+08,542183,1.59761,-72.234,61.87
324,5.42191e+08,542191,1.59555,-72.234,61.8721
325,5.422e+08,542200,1.59747,-72.2349,61.8693
326,5.42208e+08,542208,1.59663,-72.2351,61.8702
327,5.42216e+08,542216,1.59904,-72.2352,61.8674
328,5.42225e+08,542225,1.5984,-72.2357,61.8686
329,5.42233e+08,542233,1.59795,-72.236,61.8676
330,5.42241e+08,542241,1.59976,-72.236,61.8651
331,5.4225e+08,542250,1.60012,-72.236,61.8631
332,5.42258e+08,542258,1.59975,-72.237,61.8636
333,5.42266e+08,542266,1.60123,-72.2368,61.8617
334,5.42275e+08,542275,1.60246,-72.2366,61.8608
335,5.42283e+08,542283,1.60378,-72.2362,61.8591
336,5.42291e+08,542291,1.60436,-72.2369,61.8584
337,5.423e+08,542300,1.60158,-72.2372,61.8603
338,5.42308e+08,542308,1.6051,-72.2377,61.8566
339,5.42316e+08,542316,1.60403,-72.2377,61.8567
340,5.42325e+08,542325,1.60445,-72.2384,61.8562
341,5.42333e+08,542333,1.60633,-72.2377,61.8529
342,5.42341e+08,542341,1.60409,-72.2382,61.8546
343,5.4235e+08,542350,1.60245,-72.2388,61.8553
344,5.42358e+08,542358,1.6033,-72.2384,61.8546
345,5.42366e+08,542366,1.60326,-72.2385,61.8541
346,5.42375e+08,542375,1.60559,-72.2382,61.8518
347,5.42383e+08,542383,1.60505,-72.2388,61.8514
348,5.42391e+08,542391,1.60187,-72.2404,61.855
349,5.424e+08,542400,1.60094,-72.2416,61.8549
350,5.42408e+08,542408,1.60105,-72.2422,61.855
351,5.42416e+08,542416,1.60132,-72.242,61.8539
352,5.42425e+08,542425,1.59858,-72.2415,61.8565
353,5.42433e+08,542433,1.59882,-72.2409,61.8552
354,5.42441e+08,542441,1.59775,-72.2396,61.8558
355,5.4245e+08,542450,1.59802,-72.2391,61.8538
356,5.42458e+08,542458,1.59706,-72.2393,61.8552
357,5.42466e+08,542466,1.60065,-72.2389,61.8504
358,5.42475e+08,542475,1.60315,-72.2388,61.8481
359,5.42483e+08,542483,1.60389,-72.2383,61.8469
360,5.42491e+08,542491,1.60199,-72.2378,61.849
361,5.425e+08,542500,1.6009,-72.2388,61.8488
362,5.42508e+08,542508,1.60373,-72.2388,61.8461
363,5.42516e+08,542516,1.60598,-72.2391,61.8428
364,5.42525e+08,542525,1.60782,-72.2392,61.841
365,5.42533e+08,542533,1.61081,-72.2393,61.8364
366,5.42541e+08,542541,1.61103,-72.2392,61.8358
367,5.4255e+08,542550,1.61279,-72.2397,61.8335
368,5.42558e+08,542558,1.61489,-72.2404,61.8316
369,5.42566e+08,542566,1.61818,-72.2404,61.828
370,5.42575e+08,542575,1.62176,-72.2406,61.8249
371,5.42583e+08,542583,1.62425,-72.2402,61.8222
372,5.42591e+08,542591,1.62511,-72.2404,61.8216
373,5.426e+08,542600,1.62359,-72.2406,61.8221
