timestamp_ms,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
652,-7.25439e-38,-0.361695,-0.111236,9.86413,2.88122,0.418332,7.58252,3.99536,-0.583252
653,-7.25906e-38,-0.366525,-0.110833,9.86137,2.80243,0.421738,3.54443,3.99463,-0.590576
654,-7.26373e-38,-0.350448,-0.121599,9.8812,2.85571,0.312827,-0.54541,3.99268,-0.584717
655,-7.2684e-38,-0.356912,-0.134511,9.89931,3.02827,0.428449,4.48633,3.99609,-0.586182
656,-7.27307e-38,-0.331712,-0.0976872,9.87344,2.81121,0.306859,4.48584,3.99658,-0.588379
657,-7.27774e-38,-0.358974,-0.11372,9.85968,2.88386,0.504754,-7.78613,3.9939,-0.586426
658,-7.28241e-38,-0.348071,-0.103109,9.86953,2.89561,0.404474,0.499512,3.99561,-0.588379
659,-7.28708e-38,-0.350725,-0.107642,9.87778,2.82725,0.355807,7.4812,3.99219,-0.585205
660,-7.29176e-38,-0.352446,-0.126221,9.86527,2.78017,0.416283,4.38428,3.99365,-0.590576
661,-7.29643e-38,-0.328877,-0.124752,9.85887,2.88427,0.457931,4.43457,3.99536,-0.587891
662,-7.3011e-38,-0.325531,-0.115107,9.86695,2.85466,0.524323,-3.90454,3.9939,-0.588379
663,-7.30577e-38,-0.346838,-0.115892,9.88327,2.96728,0.464232,-7.62598,3.9917,-0.5896
664,-7.31044e-38,-0.355091,-0.0923615,9.87759,2.75922,0.47499,7.58398,3.99365,-0.58374
665,-7.31511e-38,-0.344441,-0.104919,9.91507,2.89146,0.514616,6.01172,3.99292,-0.590088
666,-7.31978e-38,-0.335071,-0.112288,9.84805,2.95445,0.481138,4.79761,3.99854,-0.584717
667,-7.32445e-38,-0.348163,-0.123211,9.88093,2.95404,0.5223,5.90405,3.99512,-0.587402
668,-7.32912e-38,-0.331916,-0.119134,9.87755,2.92312,0.35696,3.02271,3.99219,-0.585205
669,-7.33379e-38,-0.357258,-0.110828,9.86833,2.75135,0.400222,3.59692,3.9939,-0.587891
670,-7.33846e-38,-0.353045,-0.105804,9.8548,2.82822,0.441666,6.32764,3.9917,-0.591553
671,-7.34313e-38,-0.361733,-0.115692,9.90838,2.91462,0.525809,-3.58862,3.99316,-0.586914
672,-7.3478e-38,-0.359509,-0.116018,9.85446,2.96208,0.467537,-7.3147,3.99414,-0.590088
673,-7.35248e-38,-0.352606,-0.119066,9.86063,2.86603,0.431318,0.344971,3.9939,-0.585938
674,-7.35715e-38,-0.356682,-0.139109,9.87535,2.94292,0.577985,-0.0776367,3.99561,-0.584229
675,-7.36182e-38,-0.357579,-0.11939,9.88804,2.97353,0.486594,-4.47974,3.99268,-0.588379
676,-7.36649e-38,-0.361269,-0.116297,9.90174,2.93685,0.371406,1.23242,3.99707,-0.587402
677,-7.37116e-38,-0.349962,-0.110205,9.86903,2.80617,0.39469,7.79346,3.99438,-0.591064
678,-7.37583e-38,-0.348353,-0.11998,9.90948,2.94159,0.417153,3.27881,3.99658,-0.586426
679,-7.3805e-38,-0.336669,-0.127474,9.89036,2.90798,0.40222,-4.79492,3.99292,-0.588867
680,-7.38517e-38,-0.328281,-0.117478,9.8831,2.94062,0.40824,-7.79053,3.99707,-0.589355
681,-7.38984e-38,-0.35324,-0.122757,9.86069,2.93017,0.428449,7.0564,3.99585,-0.586914
682,-7.39451e-38,-0.351142,-0.120355,9.86901,2.79531,0.475375,5.17236,3.99292,-0.589355
683,-7.39918e-38,-0.353569,-0.123885,9.8751,2.97865,0.428321,0.240723,3.99365,-0.587402
684,-7.40385e-38,-0.344924,-0.125689,9.8867,2.87458,0.394254,-0.548584,3.99512,-0.589355
685,-7.40853e-38,-0.350109,-0.142843,9.89688,2.86672,0.535722,7.26904,3.99438,-0.586426
686,-7.4132e-38,-0.349809,-0.12576,9.86246,2.98951,0.432035,-7.47388,3.99561,-0.586426
687,-7.41787e-38,-0.339673,-0.10886,9.87234,2.94423,0.424121,-1.4375,3.99292,-0.588379
688,-7.42254e-38,-0.341377,-0.0884967,9.87325,2.83521,0.548836,5.54102,3.99194,-0.584229
689,-7.42721e-38,-0.349327,-0.103443,9.85019,2.98242,0.35737,4.54126,3.99414,-0.588379
690,-7.43188e-38,-0.340573,-0.122107,9.87072,2.85419,0.476527,-2.44165,3.99805,-0.584229
691,-7.43655e-38,-0.351624,-0.115766,9.8642,2.8494,0.424223,7.1123,3.99365,-0.588379
692,-7.44122e-38,-0.343987,-0.115086,9.87116,2.78673,0.335521,-5.74536,3.99756,-0.586914
693,-7.44589e-38,-0.346616,-0.129186,9.8805,2.90163,0.436338,1.13013,3.99487,-0.586914
694,-7.45056e-38,-0.348324,-0.115466,9.91784,2.88903,0.469048,5.22046,3.99585,-0.590088
695,-7.45523e-38,-0.324507,-0.11748,9.8743,2.79625,0.294487,2.75513,3.99585,-0.584717
696,-7.4599e-38,-0.352543,-0.114694,9.86464,2.94274,0.449504,2.49634,3.99316,-0.587402
697,-7.46458e-38,-0.347414,-0.103168,9.87979,2.93583,0.444586,5.58569,3.99756,-0.586914
698,-7.46925e-38,-0.339587,-0.121982,9.86025,2.8449,0.402348,-2.22876,3.99585,-0.585205
699,-7.47392e-38,-0.336766,-0.126064,9.8935,2.99008,0.608184,5.01221,3.99487,-0.584717
700,-7.47859e-38,-0.334924,-0.10435,9.87489,2.86237,0.334932,1.2373,3.99341,-0.584717
701,-7.48326e-38,-0.34009,-0.106347,9.87096,2.91021,0.518278,-0.65332,3.99487,-0.589355
702,-7.48793e-38,-0.340944,-0.122144,9.87525,2.94156,0.342821,6.43042,3.99341,-0.58374
703,-7.4926e-38,-0.3597,-0.0950793,9.8737,2.9534,0.406319,4.75635,3.99023,-0.588379
704,-7.49727e-38,-0.358633,-0.111766,9.87639,2.80699,0.307448,0.290039,3.99561,-0.587891
705,-7.50194e-38,-0.349413,-0.107468,9.87078,2.83506,0.461005,-4.53589,3.99536,-0.587891
706,-7.50661e-38,-0.360141,-0.115168,9.87623,2.91813,0.483008,7.63916,3.99194,-0.587402
707,-7.51128e-38,-0.364859,-0.127642,9.88904,2.87707,0.515025,-1.01831,3.99316,-0.585205
708,-7.51595e-38,-0.363934,-0.122154,9.91942,2.81365,0.440949,-1.80225,3.99072,-0.592041
709,-7.52062e-38,-0.352933,-0.117545,9.89072,2.79631,0.322637,5.58984,3.99463,-0.588379
710,-7.5253e-38,-0.337259,-0.116918,9.89021,2.86639,0.38073,-7.26074,3.99316,-0.588867
711,-7.52997e-38,-0.351579,-0.131212,9.87847,3.01231,0.543662,-2.38452,3.99487,-0.588379
712,-7.53464e-38,-0.344445,-0.125123,9.87624,2.91641,0.457009,-2.85254,3.99194,-0.587402
713,-7.53931e-38,-0.356457,-0.101185,9.87564,2.81721,0.513822,3.17456,3.99634,-0.590088
714,-7.54398e-38,-0.349052,-0.115974,9.87025,2.82118,0.46331,-2.69727,3.99341,-0.58374
715,-7.54865e-38,-0.358975,-0.0980498,9.87726,2.87412,0.526962,-6.84448,3.99561,-0.588379
716,-7.55332e-38,-0.339881,-0.107364,9.87809,2.8848,0.451297,7.37695,3.99194,-0.588379
717,-7.55799e-38,-0.370666,-0.130401,9.86499,2.91749,0.462593,-7.26514,3.99658,-0.587402
718,-7.56266e-38,-0.360072,-0.112304,9.84747,2.79613,0.448582,2.8645,3.99243,-0.5896
719,-7.56733e-38,-0.349437,-0.120202,9.86683,2.81488,0.403501,6.00879,3.99512,-0.586426
720,-7.572e-38,-0.346638,-0.121778,9.8572,2.99102,0.460518,7.95337,3.99219,-0.588379
721,-7.57667e-38,-0.364,-0.122835,9.8913,2.87049,0.425606,-0.286377,3.99512,-0.587891
722,-7.58135e-38,-0.352204,-0.108616,9.87497,2.86185,0.385725,5.49023,3.99072,-0.588867
723,-7.58602e-38,-0.355616,-0.108767,9.85324,2.92604,0.378373,-7.89062,3.99316,-0.587402
724,-7.59069e-38,-0.339821,-0.122469,9.86312,2.92248,0.517408,-7.62891,3.9939,-0.586914
725,-7.59536e-38,-0.355024,-0.106558,9.88418,2.82499,0.509723,7.16382,3.99414,-0.590576
726,-7.60003e-38,-0.358274,-0.140538,9.89824,2.896,0.416308,-6.26562,3.99414,-0.581543
727,-7.6047e-38,-0.349629,-0.107908,9.87016,2.89548,0.464156,4.22876,3.99243,-0.586914
728,-7.60937e-38,-0.341251,-0.106904,9.89061,2.93506,0.377938,3.4436,3.99097,-0.587891
729,-7.61404e-38,-0.348096,-0.120074,9.88076,2.83452,0.427886,-0.333984,3.99146,-0.586914
730,-7.61871e-38,-0.339656,-0.137705,9.88021,2.88888,0.432983,6.69019,3.99536,-0.5896
731,-7.62338e-38,-0.349653,-0.11666,9.89587,2.93557,0.477782,-4.89648,3.99048,-0.585693
732,-7.62805e-38,-0.336921,-0.105276,9.88421,2.92676,0.520379,1.7605,3.99463,-0.588379
733,-7.63272e-38,-0.347548,-0.123975,9.86067,2.90097,0.37571,-4.32568,3.99438,-0.586914
734,-7.6374e-38,-0.35036,-0.132142,9.882,2.94051,0.573042,-6.16089,3.99463,-0.5896
735,-7.64207e-38,-0.35931,-0.124852,9.89823,3.03711,0.446943,3.59473,3.99609,-0.586182
736,-7.64674e-38,-0.352455,-0.111238,9.87043,2.91052,0.563155,-1.70068,3.99365,-0.587402
737,-7.65141e-38,-0.356858,-0.114663,9.87478,2.90937,0.461441,-3.90869,3.99731,-0.588379
738,-7.65608e-38,-0.32646,-0.10154,9.88021,2.9283,0.527423,7.42578,3.99463,-0.585693
739,-7.66075e-38,-0.33739,-0.127269,9.88983,2.88947,0.461287,1.08008,3.99341,-0.585693
740,-7.66542e-38,-0.354856,-0.115167,9.88504,2.9286,0.434008,-6.11206,3.99756,-0.587402
741,-7.67009e-38,-0.360591,-0.11598,9.86549,2.81482,0.432701,-1.17676,3.99365,-0.587891
742,-7.67476e-38,-0.346561,-0.12228,9.86727,2.84438,0.477654,6.85278,3.9917,-0.589355
743,-7.67943e-38,-0.370249,-0.122367,9.88752,2.8097,0.465641,-2.698,3.99414,-0.585693
744,-7.6841e-38,-0.348734,-0.106254,9.87247,2.87335,0.403527,-7.25977,3.99243,-0.591553
745,-7.68877e-38,-0.361353,-0.093485,9.87908,2.82927,0.486337,0.0773926,3.9978,-0.587402
746,-7.69344e-38,-0.349039,-0.091675,9.87432,2.86977,0.436057,-5.79468,3.99512,-0.586426
747,-7.69812e-38,-0.355802,-0.118468,9.85358,2.94466,0.464565,1.5498,3.99512,-0.586914
748,-7.70279e-38,-0.336261,-0.121046,9.86396,2.84203,0.504344,-6.26587,3.99487,-0.585938
749,-7.70746e-38,-0.338711,-0.118553,9.88186,2.91669,0.427271,6.01001,3.99438,-0.588867
750,-7.71213e-38,-0.360829,-0.12075,9.87786,2.93216,0.401631,7.26782,3.99487,-0.585205
751,-7.7168e-38,-0.365864,-0.105364,9.86645,2.90081,0.365669,2.28833,3.99219,-0.585205
752,-7.72147e-38,-0.355722,-0.104108,9.88884,2.90624,0.440872,-5.90161,3.99707,-0.587891
753,-7.72614e-38,-0.343924,-0.118879,9.85104,2.91595,0.485928,0.867676,3.99512,-0.586914
754,-7.73081e-38,-0.347525,-0.119643,9.87583,3.03631,0.348302,3.33179,3.99634,-0.5896
755,-7.73548e-38,-0.349196,-0.120568,9.85257,2.89705,0.489078,0.818848,3.99243,-0.585693
756,-7.74015e-38,-0.359169,-0.109432,9.86749,2.867,0.509903,7.94922,3.99512,-0.588379
757,-7.74482e-38,-0.356075,-0.111895,9.87367,2.87866,0.441103,-2.59424,3.99487,-0.588867
758,-7.74949e-38,-0.340883,-0.124892,9.86812,2.98739,0.472762,3.75098,3.99683,-0.585693
759,-7.75417e-38,-0.357875,-0.115102,9.89701,2.72879,0.339645,3.28149,3.99438,-0.588379
760,-7.75884e-38,-0.366558,-0.13567,9.84717,2.80169,0.378015,2.44312,3.9939,-0.584229
761,-7.76351e-38,-0.342083,-0.117759,9.87006,2.85571,0.514308,5.80029,3.99414,-0.588379
762,-7.76818e-38,-0.344865,-0.106669,9.86578,2.8867,0.492613,-7,3.99438,-0.585205
763,-7.77285e-38,-0.357513,-0.102382,9.85204,2.88772,0.422609,0.605957,3.99487,-0.588867
764,-7.77752e-38,-0.342387,-0.118555,9.88433,2.91674,0.495123,-6.05688,3.99512,-0.588867
765,-7.78219e-38,-0.360645,-0.107293,9.88751,2.8638,0.342488,-5.58594,3.99585,-0.589111
766,-7.78686e-38,-0.349917,-0.129321,9.86955,2.83655,0.437081,3.1792,3.99243,-0.591064
767,-7.79153e-38,-0.35501,-0.116245,9.89934,2.98977,0.42599,3.33545,3.99365,-0.585693
768,-7.7962e-38,-0.357933,-0.115991,9.87367,2.9859,0.237137,5.0127,3.99512,-0.590576
769,-7.80087e-38,-0.362525,-0.107787,9.86459,2.94059,0.405576,-4.69189,3.99438,-0.587891
770,-7.80554e-38,-0.345382,-0.107109,9.88935,2.83168,0.47207,6.89771,3.99731,-0.587402
771,-7.81021e-38,-0.320058,-0.11674,9.85971,2.90309,0.427937,-3.53784,3.99438,-0.589355
772,-7.81489e-38,-0.350108,-0.11032,9.85848,2.95693,0.419587,-6.05933,3.99707,-0.584229
773,-7.81956e-38,-0.345484,-0.126438,9.85978,2.94543,0.358804,-0.496338,3.99536,-0.589844
774,-7.82423e-38,-0.350498,-0.125412,9.88215,2.93913,0.426708,-7.47144,3.99365,-0.582031
775,-7.8289e-38,-0.355226,-0.114333,9.85851,2.9067,0.321177,0.342529,3.99561,-0.585205
776,-7.83357e-38,-0.36524,-0.113623,9.89444,2.91744,0.564615,2.91382,3.99536,-0.589355
777,-7.83824e-38,-0.3585,-0.118448,9.87255,2.91549,0.522351,0.39624,3.99463,-0.588867
778,-7.84291e-38,-0.344043,-0.124743,9.8455,2.86887,0.391206,3.02295,3.99194,-0.590576
779,-7.84758e-38,-0.370995,-0.112451,9.88683,2.83762,0.550962,6.37793,3.99365,-0.583252
780,-7.85225e-38,-0.359938,-0.091184,9.87533,2.8951,0.581341,4.698,3.99487,-0.591553
781,-7.85692e-38,-0.357123,-0.11301,9.88247,2.93967,0.411672,1.39355,3.99438,-0.588379
782,-7.86159e-38,-0.351541,-0.130012,9.84736,2.78734,0.458444,-3.06641,3.99463,-0.587891
783,-7.86626e-38,-0.365289,-0.139175,9.90407,2.91674,0.364644,5.22363,3.99414,-0.587402
784,-7.87094e-38,-0.347744,-0.126796,9.86477,2.93009,0.3878,0.395264,3.99536,-0.586426
785,-7.87561e-38,-0.357878,-0.121144,9.89131,2.8044,0.434494,2.75342,3.9978,-0.590576
786,-7.88028e-38,-0.346329,-0.122998,9.88782,2.88862,0.468945,2.59863,3.99561,-0.584717
787,-7.88495e-38,-0.361488,-0.121766,9.87508,2.95355,0.403911,-3.16943,3.99365,-0.584717
788,-7.88962e-38,-0.347953,-0.114973,9.86868,2.92666,0.42722,-7.78516,3.99316,-0.588379
789,-7.89429e-38,-0.359602,-0.115481,9.87603,2.80898,0.435365,-4.21826,3.99292,-0.584229
790,-7.89896e-38,-0.34251,-0.0990247,9.89528,2.89328,0.421994,0.233398,3.99878,-0.588379
791,-7.90363e-38,-0.338528,-0.117826,9.83167,2.89431,0.459724,-5.58691,3.99634,-0.58374
792,-7.9083e-38,-0.339577,-0.109149,9.86702,2.8639,0.479934,6.74512,3.99365,-0.593262
793,-7.91297e-38,-0.369775,-0.131333,9.88554,2.78153,0.497019,4.54321,3.99243,-0.589111
794,-7.91764e-38,-0.34854,-0.101163,9.86702,2.85804,0.427681,-0.3396,3.99609,-0.587891
795,-7.92231e-38,-0.354915,-0.129405,9.87836,2.88398,0.500861,3.22876,3.99487,-0.587891
796,-7.92699e-38,-0.352254,-0.107975,9.90151,2.91206,0.383548,1.12866,3.99634,-0.586426
797,-7.93166e-38,-0.344066,-0.115441,9.90197,2.82517,0.417691,-0.178711,3.99268,-0.587891
798,-7.93633e-38,-0.347955,-0.133795,9.8866,2.88708,0.484032,7.63989,3.99146,-0.58374
799,-7.941e-38,-0.359823,-0.0966408,9.87672,2.81549,0.416257,-2.22656,3.99438,-0.589355
800,-7.94567e-38,-0.351193,-0.103866,9.87315,2.84013,0.429858,3.70361,3.99292,-0.588379
801,-7.95034e-38,-0.351701,-0.104976,9.88087,2.87592,0.406831,2.49658,3.99341,-0.586914
802,-7.95501e-38,-0.361372,-0.106743,9.86344,2.84838,0.412902,-0.91333,3.99316,-0.591553
803,-7.95968e-38,-0.362781,-0.120673,9.87376,2.95729,0.351786,1.49756,3.99536,-0.585205
804,-7.96435e-38,-0.346256,-0.10863,9.86745,2.83168,0.419484,-4.90137,3.99438,-0.591064
805,-7.96902e-38,-0.356673,-0.118523,9.86064,2.84052,0.45911,-7.89233,3.99512,-0.586426
806,-7.97369e-38,-0.346761,-0.130019,9.87421,2.89897,0.474427,-5.47998,3.99536,-0.588379
807,-7.97836e-38,-0.359588,-0.116793,9.86308,2.89507,0.341002,-4.00781,3.99292,-0.586182
808,-7.98303e-38,-0.348188,-0.13581,9.90665,2.93339,0.40555,-2.7998,3.9917,-0.58374
809,-7.98771e-38,-0.381688,-0.110883,9.88123,2.96185,0.446456,-3.0144,3.99512,-0.591064
810,-7.99238e-38,-0.357596,-0.117004,9.87375,2.8032,0.424505,7.74121,3.99414,-0.585205
811,-7.99705e-38,-0.341129,-0.13439,9.86424,2.91193,0.450196,-5.58838,3.99756,-0.590576
812,-8.00172e-38,-0.355106,-0.108011,9.89504,3.00353,0.550962,-2.90771,3.99365,-0.588379
813,-8.00639e-38,-0.362757,-0.108312,9.87718,2.97466,0.472122,0.921875,3.99414,-0.586182
814,-8.01106e-38,-0.33948,-0.118555,9.86922,3.02937,0.521916,5.74609,3.99536,-0.588867
815,-8.01573e-38,-0.339363,-0.10148,9.8881,2.77072,0.405115,0.188232,3.99341,-0.586426
816,-8.0204e-38,-0.33652,-0.130645,9.89821,2.83765,0.475144,3.11914,3.99854,-0.590088
817,-8.02507e-38,-0.348594,-0.133974,9.90276,2.88767,0.430242,-5.37231,3.99316,-0.586914
818,-8.02974e-38,-0.352171,-0.102656,9.89293,2.85368,0.512336,2.49658,3.99292,-0.587402
819,-8.03441e-38,-0.35516,-0.110432,9.89142,2.78547,0.337211,-2.38452,3.99512,-0.587891
820,-8.03908e-38,-0.359516,-0.0984989,9.88853,2.85939,0.510799,-6.68506,3.99414,-0.586914
821,-8.04376e-38,-0.359136,-0.113539,9.85267,2.85366,0.550552,-7.31763,3.99634,-0.589844
822,-8.04843e-38,-0.345482,-0.126688,9.88069,2.90847,0.530829,0.762939,3.99463,-0.583252
823,-8.0531e-38,-0.326676,-0.100247,9.86123,2.8763,0.486696,1.33984,3.99536,-0.587891
824,-8.05777e-38,-0.332199,-0.125352,9.88748,2.89554,0.508622,-7.5791,3.99536,-0.586426
825,-8.06244e-38,-0.351899,-0.0998608,9.85606,2.94656,0.46185,-1.43652,3.99243,-0.587891
826,-8.06711e-38,-0.355009,-0.0977659,9.89782,2.71129,0.377554,-7.99951,3.99609,-0.588867
827,-8.07178e-38,-0.338204,-0.116347,9.90248,2.88655,0.434648,5.43188,3.99487,-0.585205
828,-8.07645e-38,-0.349396,-0.113667,9.8912,2.86467,0.404039,1.9668,3.99707,-0.590576
829,-8.08112e-38,-0.37389,-0.119507,9.90238,2.88713,0.47476,-5.2688,3.9939,-0.586426
830,-8.08579e-38,-0.350531,-0.114725,9.88699,2.796,0.461799,3.49341,3.99316,-0.587402
831,-8.09046e-38,-0.332481,-0.101043,9.90917,2.80645,0.435135,6.96021,3.9895,-0.587891
832,-8.09513e-38,-0.35701,-0.113783,9.88572,2.93375,0.457445,-3.80005,3.99438,-0.588379
833,-8.09981e-38,-0.3579,-0.0965701,9.87706,2.87568,0.424018,-7.21094,3.99536,-0.590576
834,-8.10448e-38,-0.374012,-0.0949394,9.87586,2.88683,0.411416,-0.702393,3.99268,-0.584717
835,-8.10915e-38,-0.35087,-0.122022,9.87221,2.85737,0.477552,2.43945,3.99683,-0.590576
836,-8.11382e-38,-0.351138,-0.119352,9.88454,2.80537,0.383881,7.58032,3.99634,-0.587402
837,-8.11849e-38,-0.359854,-0.108633,9.88594,2.88196,0.358446,7.32446,3.99194,-0.587891
838,-8.12316e-38,-0.3683,-0.123934,9.86575,2.81982,0.36782,-1.54321,3.99341,-0.591064
839,-8.12783e-38,-0.344923,-0.0953813,9.86678,2.91854,0.400274,-5.11353,3.99609,-0.588379
840,-8.1325e-38,-0.344908,-0.108067,9.88097,2.9096,0.498197,4.17358,3.99438,-0.589355
841,-8.13717e-38,-0.341015,-0.108268,9.86123,2.72656,0.518893,4.9563,3.99756,-0.588379
842,-8.14184e-38,-0.34937,-0.131087,9.88096,2.74505,0.45204,-2.64624,3.99463,-0.586914
843,-8.14651e-38,-0.366763,-0.107997,9.88336,2.93514,0.311879,6.37598,3.99512,-0.587891
844,-8.15118e-38,-0.373563,-0.12163,9.86853,2.75512,0.448582,5.22266,3.99463,-0.585693
845,-8.15585e-38,-0.339938,-0.131566,9.89191,2.98421,0.476425,-3.22241,3.99341,-0.588379
846,-8.16053e-38,-0.346885,-0.12296,9.88831,2.89712,0.392897,-6.6875,3.99585,-0.586914
847,-8.1652e-38,-0.353335,-0.120315,9.84776,2.87812,0.388901,2.07202,3.99634,-0.586914
848,-8.16987e-38,-0.356056,-0.115016,9.89235,3.01582,0.375044,4.95752,3.99634,-0.587402
849,-8.17454e-38,-0.354835,-0.108393,9.87789,2.91592,0.448454,-2.75244,3.99561,-0.587402
850,-8.17921e-38,-0.344209,-0.119439,9.88196,2.80998,0.465488,-1.64722,3.99268,-0.588867
851,-8.18388e-38,-0.339077,-0.116216,9.87845,2.91032,0.498043,0.917236,3.99756,-0.584717
852,-8.18855e-38,-0.340685,-0.104993,9.86409,2.83314,0.440437,6.47974,3.99585,-0.592773
853,-8.19322e-38,-0.348159,-0.104537,9.88698,2.84997,0.45975,3.49414,3.99292,-0.586914
854,-8.19789e-38,-0.353952,-0.0917271,9.90126,2.99177,0.431779,0.712158,3.99414,-0.586914
855,-8.20256e-38,-0.337434,-0.114448,9.85697,2.89992,0.545481,3.64746,3.99536,-0.587402
856,-8.20723e-38,-0.359932,-0.0963492,9.87888,2.91667,0.472429,-5.00342,3.9917,-0.587402
857,-8.2119e-38,-0.34909,-0.108948,9.85804,2.85519,0.47978,2.96777,3.99414,-0.591064
858,-8.21658e-38,-0.344686,-0.131209,9.88198,2.85399,0.422481,-4.11377,3.99365,-0.58374
859,-8.22125e-38,-0.341085,-0.110991,9.87398,2.84743,0.458623,4.91016,3.99292,-0.587402
860,-8.22592e-38,-0.351941,-0.120068,9.89069,2.88649,0.464053,6.53564,3.99316,-0.587402
861,-8.23059e-38,-0.339018,-0.117366,9.86403,2.90107,0.424991,-1.44019,3.99438,-0.587402
862,-8.23526e-38,-0.357121,-0.133605,9.86189,2.84684,0.4243,0.188232,3.99341,-0.589844
863,-8.23993e-38,-0.357403,-0.118112,9.90266,2.88152,0.440027,6.11255,3.99609,-0.583252
864,-8.2446e-38,-0.339647,-0.116221,9.8823,2.86139,0.431523,5.59155,3.99341,-0.591064
865,-8.24927e-38,-0.32852,-0.11431,9.91083,2.87369,0.426784,-2.64795,3.99585,-0.586426
866,-8.25394e-38,-0.357308,-0.101512,9.87186,2.80727,0.342053,6.95483,3.99365,-0.588379
867,-8.25861e-38,-0.3558,-0.112851,9.85427,2.93619,0.565485,7.05737,3.99536,-0.588379
868,-8.26328e-38,-0.346494,-0.120637,9.87681,2.96451,0.564538,0.662109,3.99219,-0.584717
869,-8.26795e-38,-0.343789,-0.112696,9.86763,2.78634,0.616074,-0.0241699,3.99512,-0.592041
870,-8.27262e-38,-0.360898,-0.101509,9.89609,2.9482,0.420381,-3.06445,3.99341,-0.585693
871,-8.2773e-38,-0.355011,-0.127968,9.85709,2.87425,0.389926,6.53589,3.99341,-0.589355
872,-8.28197e-38,-0.362573,-0.113931,9.87284,2.87312,0.468715,-6.68677,3.99585,-0.587891
873,-8.28664e-38,-0.341173,-0.116522,9.90138,2.86155,0.326582,1.12939,3.99585,-0.586914
874,-8.29131e-38,-0.348593,-0.118092,9.88193,2.92033,0.440616,3.69922,3.99609,-0.590088
875,-8.29598e-38,-0.348193,-0.13556,9.87867,2.89879,0.573375,0.815918,3.99487,-0.58374
876,-8.30065e-38,-0.338433,-0.117533,9.8794,2.85243,0.368794,4.17529,3.99341,-0.589844
877,-8.30532e-38,-0.331031,-0.124339,9.88778,2.76913,0.474632,-7.89136,3.99365,-0.585693
878,-8.30999e-38,-0.345295,-0.110723,9.85634,2.89133,0.48124,0.0327148,3.9917,-0.586426
879,-8.31466e-38,-0.355848,-0.105189,9.86357,2.84884,0.455472,0.187012,3.99438,-0.588379
880,-8.31933e-38,-0.344018,-0.110166,9.86931,2.75284,0.374941,-4.53809,3.99707,-0.586914
881,-8.324e-38,-0.34482,-0.134183,9.86463,2.77297,0.50688,3.64868,3.99438,-0.590576
882,-8.32867e-38,-0.337446,-0.122382,9.89518,2.85478,0.404884,-7.89233,3.99463,-0.584229
883,-8.33335e-38,-0.358884,-0.126442,9.89622,2.94359,0.432291,-7.88843,3.99146,-0.587402
884,-8.33802e-38,-0.355578,-0.11393,9.85765,2.85258,0.320101,5.43335,3.99365,-0.587891
885,-8.34269e-38,-0.351235,-0.122217,9.91189,2.85271,0.375838,-7.78662,3.99365,-0.586914
886,-8.34736e-38,-0.342055,-0.12556,9.87364,2.96744,0.438336,-0.287598,3.99585,-0.587891
887,-8.35203e-38,-0.332059,-0.105384,9.89517,2.77394,0.523427,4.75269,3.99292,-0.585693
888,-8.3567e-38,-0.322694,-0.115224,9.87716,2.93403,0.475682,6.94971,3.99731,-0.591064
889,-8.36137e-38,-0.345242,-0.125351,9.89252,2.78926,0.449171,-2.48828,3.99414,-0.588379
890,-8.36604e-38,-0.331386,-0.120593,9.8629,2.82602,0.451451,2.80908,3.99512,-0.589355
891,-8.37071e-38,-0.342523,-0.117611,9.88888,2.98631,0.43329,-7.3645,3.99219,-0.588867
892,-8.37538e-38,-0.348257,-0.125819,9.87414,2.85002,0.401119,2.65063,3.99561,-0.584717
893,-8.38005e-38,-0.363987,-0.102035,9.86221,2.87287,0.43826,3.125,3.99414,-0.589355
894,-8.38472e-38,-0.345125,-0.110025,9.90091,2.86262,0.58339,-2.69238,3.98975,-0.58252
895,-8.3894e-38,-0.371407,-0.118102,9.88375,2.93995,0.520404,-3.33081,3.99609,-0.588379
896,-8.39407e-38,-0.34598,-0.104623,9.8884,2.77758,0.329758,-3.01318,3.99414,-0.588379
897,-8.39874e-38,-0.329782,-0.1184,9.87014,2.92712,0.399659,-6.42114,3.99292,-0.586914
898,-8.40341e-38,-0.363591,-0.0937065,9.88913,3.00911,0.467998,-1.75708,3.99683,-0.589844
899,-8.40808e-38,-0.35257,-0.107835,9.88098,2.91124,0.441,3.90942,3.99585,-0.587402
900,-8.41275e-38,-0.361035,-0.100071,9.88941,2.64285,0.583467,-4.90112,3.9939,-0.590576
901,-8.41742e-38,-0.338852,-0.111312,9.87211,2.80484,0.419689,-0.0751953,3.99365,-0.587891
902,-8.42209e-38,-0.35105,-0.10947,9.86894,2.78048,0.519329,1.02515,3.99536,-0.587402
903,-8.42676e-38,-0.346878,-0.113876,9.8764,2.76905,0.350992,-5.90137,3.99634,-0.588867
904,-8.43143e-38,-0.339903,-0.119515,9.87255,2.87991,0.530983,6.85059,3.99341,-0.58374
905,-8.4361e-38,-0.337787,-0.10256,9.8556,2.87845,0.427066,-7.15918,3.99585,-0.590576
906,-8.44077e-38,-0.354984,-0.122922,9.86933,2.8723,0.46267,-3.53809,3.99463,-0.585938
907,-8.44544e-38,-0.344126,-0.1081,9.8731,2.91477,0.354936,-2.59375,3.99463,-0.588379
